user_id,first_name,last_name,email,mobile,role,enterprise_id,city,country,preferred_language,primary_domain_interest,current_level,career_goal,learning_style,profile_completion_pct,ai_personalization_score,created_at
USR004536,Rohan,Iyer,rohan.iyer4536@kaasdemo.ai,+917275238003,Learner,,Kolkata,USA,Tamil,Full Stack,Intermediate,Cloud Architect,Social,65,69,2025-08-28
USR004537,Aarav,Patil,aarav.patil4537@kaasdemo.ai,+919371461358,Learner,ENT00054,Dubai,Malaysia,Arabic,Quality Management,Intermediate,Team Leader,Mixed,80,82,2024-08-19
USR004538,Saanvi,Verma,saanvi.verma4538@kaasdemo.ai,+919944906585,Learner,,Hyderabad,India,Bengali,Governance,Advanced,Product Manager,Hands-on,87,32,2025-06-05
USR004539,Anaya,Verma,anaya.verma4539@kaasdemo.ai,+917028294065,Learner,,Pune,UAE,Marathi,Cybersecurity,Intermediate,AI Engineer,Hands-on,72,71,2024-11-11
USR004540,Aarav,Singh,aarav.singh4540@kaasdemo.ai,+918032500233,Learner,ENT00316,Kolkata,India,French,Healthcare,Advanced,Data Analyst,Mixed,38,43,2025-10-10
USR004541,Neha,Gupta,neha.gupta4541@kaasdemo.ai,+919951320694,Learner,ENT00385,Pune,India,Gujarati,Healthcare,Advanced,Cloud Architect,Social,41,49,2024-07-28
USR004542,Diya,Iyer,diya.iyer4542@kaasdemo.ai,+918354700700,Learner,ENT00381,New York,India,Bengali,Leadership,Expert,Cloud Architect,Social,58,64,2025-09-04
USR004543,Kiara,Mehta,kiara.mehta4543@kaasdemo.ai,+917459884583,Learner,,Bengaluru,UAE,English,Healthcare,Advanced,Digital Marketer,Reading,76,37,2025-07-22
USR004544,Vivaan,Patil,vivaan.patil4544@kaasdemo.ai,+917795157650,Learner,ENT00328,Hyderabad,India,Bengali,Data Science,Intermediate,AI Engineer,Visual,53,41,2024-08-10
USR004545,Arjun,Joshi,arjun.joshi4545@kaasdemo.ai,+919930237025,Learner,,Kuala Lumpur,Malaysia,Kannada,Sales,Intermediate,Data Analyst,Visual,44,24,2025-08-09
USR004546,Sneha,Joshi,sneha.joshi4546@kaasdemo.ai,+918494721903,Learner,,Singapore,India,English,AI,Beginner,Data Analyst,Social,94,34,2025-04-07
USR004547,Kiara,Sharma,kiara.sharma4547@kaasdemo.ai,+919979572449,Learner,ENT00064,Mumbai,UK,English,Data Science,Advanced,Data Analyst,Reading,55,63,2024-07-13
USR004548,Karan,Andre,karan.andre4548@kaasdemo.ai,+918423791795,Learner,ENT00258,Pune,India,Gujarati,Finance,Expert,AI Engineer,Reading,42,95,2025-09-21
USR004549,Ayaan,Verma,ayaan.verma4549@kaasdemo.ai,+919599092507,Learner,ENT00049,Hyderabad,Singapore,Hindi,Digital Marketing,Beginner,AI Engineer,Audio,82,34,2025-03-19
USR004550,Vihaan,Joshi,vihaan.joshi4550@kaasdemo.ai,+919125226126,Learner,ENT00407,Chennai,Malaysia,Hindi,Data Science,Beginner,Product Manager,Social,64,57,2025-11-16
USR004551,Rohan,Rao,rohan.rao4551@kaasdemo.ai,+919008199078,Learner,ENT00419,Chennai,UAE,Gujarati,Cloud,Intermediate,Cybersecurity Analyst,Hands-on,42,65,2024-11-16
USR004552,Amit,Rao,amit.rao4552@kaasdemo.ai,+918322278784,Learner,,Ahmedabad,UK,English,Governance,Beginner,Team Leader,Social,59,65,2025-07-18
USR004553,Reyansh,Kapoor,reyansh.kapoor4553@kaasdemo.ai,+919711593739,Evaluator,ENT00018,New York,UK,Arabic,Governance,Advanced,Data Analyst,Visual,82,64,2025-08-17
USR004554,Aadhya,Andre,aadhya.andre4554@kaasdemo.ai,+918549818974,Learner,ENT00432,Ahmedabad,Malaysia,Gujarati,Finance,Intermediate,Team Leader,Visual,42,69,2024-08-26
USR004555,Vivaan,Kulkarni,vivaan.kulkarni4555@kaasdemo.ai,+917090042570,Learner,,Ahmedabad,UAE,Kannada,Cybersecurity,Intermediate,Business Analyst,Social,53,84,2024-07-19
USR004556,Anaya,Reddy,anaya.reddy4556@kaasdemo.ai,+919005484525,HR Manager,ENT00011,New York,Malaysia,Hindi,AI,Expert,AI Engineer,Visual,75,51,2025-02-03
USR004557,Neha,Nair,neha.nair4557@kaasdemo.ai,+919254399835,Learner,ENT00225,Mumbai,USA,Telugu,Digital Marketing,Advanced,Digital Marketer,Social,68,55,2025-07-07
USR004558,Rohan,Reddy,rohan.reddy4558@kaasdemo.ai,+917930602975,Learner,ENT00213,London,UK,Hindi,Sales,Beginner,Digital Marketer,Social,64,44,2025-02-23
USR004559,Anjali,Reddy,anjali.reddy4559@kaasdemo.ai,+918448163936,Learner,,Bengaluru,India,Bengali,Full Stack,Expert,Team Leader,Mixed,93,31,2024-11-23
USR004560,Diya,Verma,diya.verma4560@kaasdemo.ai,+918767773656,Learner,,Mumbai,Malaysia,English,Governance,Beginner,Data Analyst,Reading,48,34,2025-01-16
USR004561,Karan,Jain,karan.jain4561@kaasdemo.ai,+919025272775,Learner,ENT00483,New York,Singapore,Arabic,Healthcare,Intermediate,Digital Marketer,Visual,42,77,2025-09-08
USR004562,Arjun,Desai,arjun.desai4562@kaasdemo.ai,+919603200949,Learner,ENT00406,New York,India,Gujarati,AI,Intermediate,Product Manager,Visual,69,72,2026-05-04
USR004563,Myra,Kapoor,myra.kapoor4563@kaasdemo.ai,+917008016790,Learner,,Kolkata,India,Marathi,Quality Management,Advanced,Product Manager,Mixed,55,84,2025-10-28
USR004564,Amit,Reddy,amit.reddy4564@kaasdemo.ai,+917109761371,Learner,ENT00287,Ahmedabad,India,Telugu,Digital Marketing,Beginner,AI Engineer,Reading,69,35,2025-07-07
USR004565,Priya,Iyer,priya.iyer4565@kaasdemo.ai,+919140549878,Learner,,London,Singapore,Tamil,Cybersecurity,Beginner,AI Engineer,Audio,63,44,2024-07-09
USR004566,Vihaan,Chavan,vihaan.chavan4566@kaasdemo.ai,+918836217795,Learner,ENT00433,Delhi,Singapore,English,Healthcare,Advanced,Product Manager,Mixed,75,25,2024-11-03
USR004567,Reyansh,Andre,reyansh.andre4567@kaasdemo.ai,+918261656850,Learner,ENT00469,Singapore,USA,Bengali,Sales,Beginner,Product Manager,Hands-on,80,26,2024-12-22
USR004568,Karan,Jain,karan.jain4568@kaasdemo.ai,+917133215831,Learner,,Pune,Singapore,Telugu,HR,Intermediate,Cloud Architect,Hands-on,53,27,2024-08-04
USR004569,Arjun,Patil,arjun.patil4569@kaasdemo.ai,+917461849462,Learner,,Chennai,India,Gujarati,Project Management,Intermediate,AI Engineer,Hands-on,89,80,2025-12-20
USR004570,Diya,Jain,diya.jain4570@kaasdemo.ai,+919171362162,Learner,ENT00374,Kolkata,Singapore,Marathi,Sales,Advanced,AI Engineer,Visual,90,96,2025-09-02
USR004571,Ayaan,Singh,ayaan.singh4571@kaasdemo.ai,+919763158654,Learner,,Singapore,USA,French,Finance,Intermediate,Digital Marketer,Visual,79,33,2024-09-02
USR004572,Aarav,Verma,aarav.verma4572@kaasdemo.ai,+917979726848,Learner,ENT00102,Chennai,Singapore,Hindi,Data Science,Beginner,Digital Marketer,Mixed,87,74,2024-09-03
USR004573,Aadhya,Singh,aadhya.singh4573@kaasdemo.ai,+919258395031,Learner,,Kuala Lumpur,UAE,Bengali,Data Science,Expert,AI Engineer,Hands-on,43,77,2024-07-31
USR004574,Arjun,Pillai,arjun.pillai4574@kaasdemo.ai,+919322887345,Learner,ENT00231,Delhi,UAE,French,Full Stack,Beginner,Team Leader,Social,55,73,2025-02-09
USR004575,Vivaan,Verma,vivaan.verma4575@kaasdemo.ai,+918318036033,Recruiter,ENT00339,Hyderabad,USA,English,Digital Marketing,Intermediate,Product Manager,Mixed,75,95,2026-01-11
USR004576,Aditya,Patil,aditya.patil4576@kaasdemo.ai,+918875659734,Learner,ENT00251,Kolkata,UAE,Kannada,Full Stack,Expert,AI Engineer,Reading,99,28,2025-11-15
USR004577,Sara,Mishra,sara.mishra4577@kaasdemo.ai,+917875628562,Learner,ENT00240,Dubai,Malaysia,Kannada,HR,Advanced,Digital Marketer,Hands-on,35,33,2024-09-15
USR004578,Arjun,Kapoor,arjun.kapoor4578@kaasdemo.ai,+918971502256,Corporate Admin,ENT00269,New York,India,Marathi,Manufacturing,Advanced,Team Leader,Hands-on,46,98,2026-04-08
USR004579,Ayaan,Kulkarni,ayaan.kulkarni4579@kaasdemo.ai,+918638844388,Corporate Admin,ENT00330,Pune,India,Tamil,Governance,Beginner,AI Engineer,Mixed,89,36,2025-02-04
USR004580,Diya,Mehta,diya.mehta4580@kaasdemo.ai,+919115028829,Learner,ENT00161,Mumbai,India,Gujarati,Sales,Advanced,Cloud Architect,Reading,93,34,2026-04-21
USR004581,Aarav,Kapoor,aarav.kapoor4581@kaasdemo.ai,+918873745495,Learner,ENT00431,Chennai,Malaysia,Kannada,Quality Management,Advanced,AI Engineer,Audio,58,94,2024-08-06
USR004582,Rahul,Patil,rahul.patil4582@kaasdemo.ai,+917831379347,Learner,ENT00299,Kolkata,USA,Kannada,Finance,Expert,Team Leader,Visual,55,30,2026-05-02
USR004583,Sai,Kulkarni,sai.kulkarni4583@kaasdemo.ai,+918857946630,Learner,,New York,USA,Hindi,Finance,Advanced,Product Manager,Hands-on,52,35,2026-04-07
USR004584,Ayaan,Andre,ayaan.andre4584@kaasdemo.ai,+918625650029,Learner,ENT00127,Dubai,UAE,French,Manufacturing,Beginner,Cloud Architect,Social,55,93,2025-08-18
USR004585,Sara,Jain,sara.jain4585@kaasdemo.ai,+917361835021,Trainer,ENT00009,Kuala Lumpur,India,Tamil,Finance,Advanced,AI Engineer,Mixed,64,44,2025-07-03
USR004586,Sara,Mishra,sara.mishra4586@kaasdemo.ai,+918237034340,Trainer,ENT00420,London,India,Bengali,Manufacturing,Intermediate,Business Analyst,Hands-on,96,55,2025-03-12
USR004587,Aadhya,Mehta,aadhya.mehta4587@kaasdemo.ai,+919457965984,Learner,ENT00232,Chennai,UK,Telugu,Data Science,Expert,Cybersecurity Analyst,Hands-on,55,78,2026-04-16
USR004588,Myra,Patil,myra.patil4588@kaasdemo.ai,+919334122459,Learner,,Mumbai,Singapore,Bengali,Cloud,Beginner,Team Leader,Visual,84,94,2026-01-07
USR004589,Karan,Kulkarni,karan.kulkarni4589@kaasdemo.ai,+917808132582,Learner,ENT00485,London,Malaysia,Tamil,Healthcare,Intermediate,Cybersecurity Analyst,Hands-on,40,21,2025-03-26
USR004590,Sai,Chavan,sai.chavan4590@kaasdemo.ai,+918164494539,Learner,,Ahmedabad,India,Marathi,Full Stack,Beginner,AI Engineer,Hands-on,64,31,2025-06-09
USR004591,Riya,Patil,riya.patil4591@kaasdemo.ai,+918159474215,Learner,ENT00288,Bengaluru,UAE,French,Cloud,Expert,Team Leader,Hands-on,96,60,2024-12-01
USR004592,Arjun,Reddy,arjun.reddy4592@kaasdemo.ai,+919366451911,Learner,ENT00296,Ahmedabad,UK,French,Data Science,Beginner,Product Manager,Social,73,34,2025-12-31
USR004593,Amit,Kulkarni,amit.kulkarni4593@kaasdemo.ai,+919931910906,Learner,ENT00423,Kuala Lumpur,India,Hindi,Digital Marketing,Beginner,Digital Marketer,Mixed,69,71,2025-08-18
USR004594,Vivaan,Sharma,vivaan.sharma4594@kaasdemo.ai,+917922300758,Learner,,Dubai,USA,Bengali,Manufacturing,Intermediate,Data Analyst,Visual,85,51,2025-10-05
USR004595,Pooja,Sharma,pooja.sharma4595@kaasdemo.ai,+918598161087,Evaluator,ENT00037,Pune,India,Marathi,Healthcare,Expert,Data Analyst,Hands-on,66,59,2024-06-29
USR004596,Anaya,Kulkarni,anaya.kulkarni4596@kaasdemo.ai,+919640602811,Learner,ENT00499,Pune,India,Bengali,Full Stack,Advanced,Cloud Architect,Audio,42,21,2024-07-25
USR004597,Ira,Pillai,ira.pillai4597@kaasdemo.ai,+918398290809,Learner,ENT00341,Ahmedabad,India,Telugu,Cybersecurity,Beginner,Cloud Architect,Hands-on,97,23,2024-07-29
USR004598,Karan,Pillai,karan.pillai4598@kaasdemo.ai,+919125559442,Learner,,London,India,Arabic,Healthcare,Intermediate,Cloud Architect,Social,50,39,2025-01-14
USR004599,Kiara,Iyer,kiara.iyer4599@kaasdemo.ai,+918193888255,Trainer,ENT00284,New York,India,English,Finance,Expert,Cybersecurity Analyst,Reading,53,69,2024-10-28
USR004600,Riya,Joshi,riya.joshi4600@kaasdemo.ai,+919088864918,Learner,,Kolkata,India,Tamil,Governance,Advanced,Business Analyst,Hands-on,52,95,2025-02-22
USR004601,Krishna,Khan,krishna.khan4601@kaasdemo.ai,+917675331140,Learner,ENT00440,Kolkata,USA,Bengali,Cloud,Intermediate,Digital Marketer,Mixed,66,48,2025-03-21
USR004602,Rohan,Rao,rohan.rao4602@kaasdemo.ai,+919947775157,Learner,ENT00396,New York,UAE,Marathi,Project Management,Intermediate,Cloud Architect,Mixed,92,62,2025-06-01
USR004603,Vihaan,Jain,vihaan.jain4603@kaasdemo.ai,+918519953178,Learner,,Dubai,UAE,Telugu,Project Management,Advanced,Data Analyst,Hands-on,63,23,2026-02-10
USR004604,Karan,Mishra,karan.mishra4604@kaasdemo.ai,+919214243832,Corporate Admin,,Kuala Lumpur,India,French,HR,Intermediate,Cybersecurity Analyst,Mixed,53,55,2024-09-02
USR004605,Sneha,Gupta,sneha.gupta4605@kaasdemo.ai,+919587699349,Learner,,Ahmedabad,UK,Marathi,Full Stack,Intermediate,Digital Marketer,Reading,38,99,2024-12-24
USR004606,Saanvi,Jain,saanvi.jain4606@kaasdemo.ai,+917114036770,Trainer,ENT00019,Kuala Lumpur,India,French,Quality Management,Intermediate,Business Analyst,Hands-on,91,88,2025-05-24
USR004607,Karan,Andre,karan.andre4607@kaasdemo.ai,+919551570696,Learner,ENT00139,Delhi,USA,Telugu,Sales,Advanced,Cloud Architect,Social,94,48,2025-09-25
USR004608,Arjun,Singh,arjun.singh4608@kaasdemo.ai,+918089776309,Learner,ENT00119,Dubai,UAE,Tamil,Cybersecurity,Expert,Product Manager,Audio,92,100,2024-12-23
USR004609,Aadhya,Verma,aadhya.verma4609@kaasdemo.ai,+917327898964,Learner,ENT00305,Mumbai,Malaysia,Kannada,Cybersecurity,Intermediate,Data Analyst,Reading,88,52,2025-05-02
USR004610,Myra,Reddy,myra.reddy4610@kaasdemo.ai,+918903503531,Learner,,Pune,UK,Bengali,Quality Management,Beginner,Team Leader,Visual,81,99,2026-03-05
USR004611,Aditya,Verma,aditya.verma4611@kaasdemo.ai,+917997737833,Learner,ENT00463,Chennai,Malaysia,Marathi,Cybersecurity,Advanced,Product Manager,Visual,50,46,2025-04-21
USR004612,Amit,Verma,amit.verma4612@kaasdemo.ai,+918042692244,Learner,,Singapore,USA,Hindi,AI,Beginner,Digital Marketer,Hands-on,59,37,2024-06-06
USR004613,Anjali,Khan,anjali.khan4613@kaasdemo.ai,+917981454958,Learner,ENT00483,Dubai,India,Marathi,Finance,Expert,AI Engineer,Hands-on,85,100,2025-12-03
USR004614,Neha,Singh,neha.singh4614@kaasdemo.ai,+919682826695,Learner,ENT00247,London,Malaysia,Telugu,AI,Expert,Digital Marketer,Social,100,77,2025-03-29
USR004615,Sara,Verma,sara.verma4615@kaasdemo.ai,+918426030156,Evaluator,ENT00320,London,India,Hindi,Manufacturing,Beginner,Cloud Architect,Social,74,94,2026-03-09
USR004616,Reyansh,Mishra,reyansh.mishra4616@kaasdemo.ai,+918051498308,HR Manager,ENT00418,Bengaluru,Singapore,Kannada,Manufacturing,Intermediate,Cloud Architect,Social,84,97,2025-03-05
USR004617,Pooja,Mishra,pooja.mishra4617@kaasdemo.ai,+917539124559,Trainer,ENT00352,Pune,India,Tamil,Governance,Beginner,Business Analyst,Audio,60,45,2024-11-04
USR004618,Ayaan,Reddy,ayaan.reddy4618@kaasdemo.ai,+917304000746,Learner,ENT00429,Mumbai,Malaysia,Gujarati,Manufacturing,Advanced,Data Analyst,Visual,78,31,2025-06-11
USR004619,Ishaan,Joshi,ishaan.joshi4619@kaasdemo.ai,+917632393776,Evaluator,,Hyderabad,Malaysia,Kannada,Manufacturing,Expert,Cloud Architect,Hands-on,37,26,2025-11-03
USR004620,Aarav,Sharma,aarav.sharma4620@kaasdemo.ai,+918787563976,Learner,ENT00096,Pune,India,Arabic,Cloud,Advanced,Digital Marketer,Social,45,45,2026-04-23
USR004621,Krishna,Reddy,krishna.reddy4621@kaasdemo.ai,+917092147384,Learner,ENT00454,Chennai,UAE,Arabic,Quality Management,Intermediate,Data Analyst,Reading,36,59,2025-02-15
USR004622,Sai,Mishra,sai.mishra4622@kaasdemo.ai,+918807860552,Mentor,,Mumbai,Malaysia,English,Cybersecurity,Beginner,AI Engineer,Mixed,97,38,2025-12-06
USR004623,Meera,Mehta,meera.mehta4623@kaasdemo.ai,+919748953478,Trainer,ENT00065,Mumbai,India,Hindi,Quality Management,Advanced,Data Analyst,Visual,88,26,2026-01-16
USR004624,Aadhya,Mishra,aadhya.mishra4624@kaasdemo.ai,+919895220160,Learner,ENT00014,New York,India,English,Digital Marketing,Expert,Team Leader,Mixed,86,74,2026-03-30
USR004625,Karan,Rao,karan.rao4625@kaasdemo.ai,+918434837861,Learner,ENT00309,Hyderabad,India,French,Digital Marketing,Advanced,Cloud Architect,Reading,62,69,2025-04-12
USR004626,Rohan,Rao,rohan.rao4626@kaasdemo.ai,+919068435817,Learner,ENT00456,Kuala Lumpur,India,Kannada,Quality Management,Beginner,Team Leader,Hands-on,54,45,2025-01-01
USR004627,Karan,Khan,karan.khan4627@kaasdemo.ai,+917169778988,Recruiter,ENT00495,London,USA,Telugu,Full Stack,Advanced,Digital Marketer,Visual,98,56,2025-12-29
USR004628,Nikhil,Mehta,nikhil.mehta4628@kaasdemo.ai,+917350959674,Community Moderator,ENT00038,Kolkata,Singapore,Gujarati,Leadership,Intermediate,AI Engineer,Hands-on,60,79,2024-10-26
USR004629,Arjun,Desai,arjun.desai4629@kaasdemo.ai,+918730243830,Learner,ENT00272,Hyderabad,India,Bengali,Cybersecurity,Beginner,Data Analyst,Reading,100,98,2025-12-04
USR004630,Riya,Iyer,riya.iyer4630@kaasdemo.ai,+919384511901,Learner,ENT00422,Dubai,India,Marathi,Finance,Intermediate,Digital Marketer,Mixed,78,87,2025-07-26
USR004631,Arjun,Mehta,arjun.mehta4631@kaasdemo.ai,+917563713227,Learner,,Hyderabad,USA,Marathi,Governance,Intermediate,Business Analyst,Audio,44,22,2024-09-14
USR004632,Krishna,Joshi,krishna.joshi4632@kaasdemo.ai,+918560269103,Recruiter,ENT00458,Kolkata,Malaysia,Kannada,AI,Expert,Team Leader,Hands-on,36,71,2024-08-31
USR004633,Rahul,Khan,rahul.khan4633@kaasdemo.ai,+918296193419,Learner,ENT00133,Bengaluru,India,English,Cybersecurity,Advanced,Digital Marketer,Social,100,92,2024-12-03
USR004634,Neha,Chavan,neha.chavan4634@kaasdemo.ai,+919597056628,Learner,,Kolkata,USA,Gujarati,Leadership,Expert,AI Engineer,Reading,85,91,2025-09-11
USR004635,Ishaan,Verma,ishaan.verma4635@kaasdemo.ai,+918821846597,Learner,ENT00053,New York,Malaysia,Hindi,Finance,Intermediate,Cybersecurity Analyst,Hands-on,83,90,2025-04-11
USR004636,Sneha,Chavan,sneha.chavan4636@kaasdemo.ai,+919420637162,Learner,ENT00402,Bengaluru,Malaysia,Kannada,Leadership,Beginner,Cloud Architect,Social,55,80,2025-08-21
USR004637,Neha,Kulkarni,neha.kulkarni4637@kaasdemo.ai,+919339797652,Learner,,Bengaluru,UK,Telugu,Digital Marketing,Advanced,Team Leader,Hands-on,66,57,2025-03-10
USR004638,Sneha,Nair,sneha.nair4638@kaasdemo.ai,+917205375914,Learner,,Mumbai,UAE,Bengali,AI,Expert,Digital Marketer,Audio,55,86,2024-07-31
USR004639,Ayaan,Jain,ayaan.jain4639@kaasdemo.ai,+917198590822,Learner,ENT00450,Delhi,Malaysia,Kannada,Sales,Intermediate,Product Manager,Reading,43,83,2026-02-23
USR004640,Vivaan,Desai,vivaan.desai4640@kaasdemo.ai,+918623405579,Corporate Admin,,Kuala Lumpur,Singapore,Bengali,Cloud,Intermediate,AI Engineer,Visual,53,26,2024-11-25
USR004641,Vivaan,Joshi,vivaan.joshi4641@kaasdemo.ai,+918991294746,Learner,ENT00405,London,India,English,Finance,Beginner,Cloud Architect,Visual,81,44,2024-11-13
USR004642,Ayaan,Mishra,ayaan.mishra4642@kaasdemo.ai,+918455286917,Learner,ENT00292,Chennai,UK,English,Manufacturing,Expert,Cloud Architect,Hands-on,50,91,2024-09-16
USR004643,Vivaan,Kapoor,vivaan.kapoor4643@kaasdemo.ai,+918184129119,Learner,ENT00188,Singapore,India,Gujarati,Digital Marketing,Expert,Team Leader,Mixed,83,54,2026-05-05
USR004644,Sara,Khan,sara.khan4644@kaasdemo.ai,+919857171541,Learner,,Kuala Lumpur,Malaysia,Kannada,AI,Beginner,Business Analyst,Audio,45,36,2025-06-27
USR004645,Anaya,Joshi,anaya.joshi4645@kaasdemo.ai,+917159870682,Mentor,,Delhi,India,Hindi,Finance,Advanced,Data Analyst,Audio,53,50,2025-12-02
USR004646,Ira,Nair,ira.nair4646@kaasdemo.ai,+917255393549,Evaluator,,Kuala Lumpur,India,English,Finance,Advanced,Cybersecurity Analyst,Audio,42,72,2026-02-24
USR004647,Meera,Mehta,meera.mehta4647@kaasdemo.ai,+919870273318,Corporate Admin,ENT00205,Hyderabad,India,Marathi,Cybersecurity,Intermediate,Product Manager,Audio,59,47,2025-07-27
USR004648,Vivaan,Kapoor,vivaan.kapoor4648@kaasdemo.ai,+917555962724,Learner,ENT00212,New York,India,Bengali,AI,Beginner,Team Leader,Reading,95,50,2025-06-22
USR004649,Sara,Verma,sara.verma4649@kaasdemo.ai,+919760505458,Learner,ENT00428,Ahmedabad,Malaysia,English,Manufacturing,Expert,AI Engineer,Audio,84,75,2024-06-04
USR004650,Vivaan,Desai,vivaan.desai4650@kaasdemo.ai,+917278370273,Learner,,London,USA,French,HR,Intermediate,Cybersecurity Analyst,Audio,43,69,2024-08-08
USR004651,Diya,Reddy,diya.reddy4651@kaasdemo.ai,+919617811494,Learner,,Singapore,India,Gujarati,Finance,Intermediate,Cloud Architect,Audio,78,62,2025-08-12
USR004652,Nikhil,Kulkarni,nikhil.kulkarni4652@kaasdemo.ai,+918480909696,Mentor,ENT00467,New York,India,Arabic,Digital Marketing,Beginner,Business Analyst,Hands-on,38,49,2025-07-12
USR004653,Ayaan,Joshi,ayaan.joshi4653@kaasdemo.ai,+918635030831,Learner,ENT00364,Mumbai,Malaysia,French,Sales,Intermediate,Data Analyst,Reading,60,51,2025-06-03
USR004654,Reyansh,Kulkarni,reyansh.kulkarni4654@kaasdemo.ai,+917133381652,Learner,,Delhi,UAE,Tamil,Healthcare,Intermediate,Business Analyst,Audio,70,54,2025-05-31
USR004655,Sneha,Mishra,sneha.mishra4655@kaasdemo.ai,+918785893542,Learner,ENT00499,Mumbai,UK,Marathi,Digital Marketing,Expert,Data Analyst,Audio,48,66,2025-07-09
USR004656,Ira,Kulkarni,ira.kulkarni4656@kaasdemo.ai,+919523799529,Learner,ENT00250,Delhi,India,Bengali,HR,Beginner,Business Analyst,Visual,47,37,2025-04-30
USR004657,Ira,Patil,ira.patil4657@kaasdemo.ai,+917711562112,Learner,ENT00316,Bengaluru,USA,Arabic,Healthcare,Expert,Data Analyst,Audio,95,26,2025-07-06
USR004658,Aadhya,Pillai,aadhya.pillai4658@kaasdemo.ai,+917078515009,Learner,,Kuala Lumpur,India,Marathi,AI,Beginner,Team Leader,Social,92,73,2025-03-19
USR004659,Sneha,Nair,sneha.nair4659@kaasdemo.ai,+919846592873,Learner,ENT00286,Pune,India,Gujarati,Leadership,Advanced,Business Analyst,Visual,53,59,2025-08-02
USR004660,Sara,Khan,sara.khan4660@kaasdemo.ai,+917275950682,Learner,,Bengaluru,UK,Hindi,Full Stack,Expert,Cloud Architect,Social,38,42,2025-06-08
USR004661,Anjali,Iyer,anjali.iyer4661@kaasdemo.ai,+917768995145,Corporate Admin,,Bengaluru,USA,Bengali,Digital Marketing,Advanced,Business Analyst,Social,97,86,2025-04-30
USR004662,Nikhil,Iyer,nikhil.iyer4662@kaasdemo.ai,+919607129768,Learner,,Delhi,India,Telugu,Data Science,Advanced,Business Analyst,Reading,78,90,2024-06-21
USR004663,Karan,Patil,karan.patil4663@kaasdemo.ai,+918933498069,Trainer,ENT00478,Bengaluru,India,Bengali,Sales,Beginner,Cybersecurity Analyst,Visual,48,37,2024-09-01
USR004664,Sai,Reddy,sai.reddy4664@kaasdemo.ai,+919156719919,Learner,,Singapore,USA,Hindi,Healthcare,Intermediate,Business Analyst,Mixed,56,68,2026-02-17
USR004665,Pooja,Mehta,pooja.mehta4665@kaasdemo.ai,+919513133929,Learner,ENT00353,Delhi,Malaysia,English,Digital Marketing,Expert,Data Analyst,Mixed,100,40,2026-02-10
USR004666,Anaya,Khan,anaya.khan4666@kaasdemo.ai,+918471257640,Learner,ENT00121,Bengaluru,India,Marathi,Healthcare,Intermediate,Data Analyst,Visual,74,43,2024-12-29
USR004667,Aditya,Andre,aditya.andre4667@kaasdemo.ai,+919499766715,Learner,,Singapore,Singapore,English,Finance,Advanced,Digital Marketer,Visual,57,22,2025-06-04
USR004668,Priya,Patil,priya.patil4668@kaasdemo.ai,+918331260145,Learner,ENT00176,Hyderabad,India,Arabic,Quality Management,Advanced,Product Manager,Mixed,44,36,2026-01-14
